Date, Type, Company, Symbol, Firm, Rating, Price_str, Price_int, Actual, Percent_Diff
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Momenta Pharma,MNTA,Canaccord Genuity,Buy,$17,17,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,J. C. Penney,JCP,Argus,Buy,$38 &#187; $49,49,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Cepheid,CPHD,Canaccord Genuity,Buy,$45 &#187; $50,50,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,WMS Industries,WMS,Stifel,Buy,$26 &#187; $24,24,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Werner Enterprises,WERN,Stifel,Buy,$28 &#187; $30,30,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,VeriSign,VRSN,Stifel,Buy,$43 &#187; $45,45,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Ryland Group,RYL,Stifel,Buy,$17 &#187; $19,19,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Parametric,PMTC,Stifel,Buy,$27 &#187; $32,32,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Cirrus Logic,CRUS,Stifel,Buy,$26 &#187; $28,28,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Riverbed Technology,RVBD,Northland Capital,Outperform,$35 &#187; $33,33,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Riverbed Technology,RVBD,FBR Capital,Outperform,$37 &#187; $33,33,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Susquehanna Bank,SUSQ,FBR Capital,Outperform,$9 &#187; $11.50,11.50,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Juniper Networks,JNPR,FBR Capital,Outperform,$27 &#187; $25,25,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Cliffs Natural Resources,CLF,Cowen,Buy,$95 &#187; $90,90,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Steel Dynamics,STLD,Cowen,Buy,$18 &#187; $21,21,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Cirrus Logic,CRUS,Needham,Strong Buy,$25 &#187; $28,28,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Hubbell,HUB.B,Oppenheimer,Outperform,$69 &#187; $80,80,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,InvenSense,INVN,Oppenheimer,Outperform,$13 &#187; $15,15,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Cepheid,CPHD,Oppenheimer,Outperform,$42 &#187; $45,45,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,KLA-Tencor,KLAC,Oppenheimer,Outperform,$55 &#187; $60,60,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Noble Corp,NE,FBR Capital,Outperform,$45 &#187; $55,55,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Seagate Tech,STX,Brean Capital,Buy,$23 &#187; $26,26,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Avnet,AVT,Brean Capital,Buy,$37 &#187; $39,39,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Zimmer Hldgs,ZMH,Kaufman Bros,Hold,$57 &#187; $61,61,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Cliffs Natural Resources,CLF,FBR Capital,Outperform,$115 &#187; $108,108,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Wesco,WCC,FBR Capital,Outperform,$55 &#187; $65,65,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Electro Scientific,ESIO,Needham,Buy,$16 &#187; $18,18,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Avnet,AVT,Collins Stewart,Neutral,$31 &#187; $35,35,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,McCormick,MKC,Longbow,Buy,,,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Parametric,PMTC,Longbow,Buy,$23 &#187; $31,31,,0.0
27-Jan-2012,Coverage Reit/Price Tgt Changed*,Southern,SO,Hilliard Lyons,Buy,$45 &#187; $48,48,,0.0
26-Jan-2012,Upgrades,Equity Res,EQR,Barclays,Equal Weight &#187; Overweight,$58 &#187; $66,66,,0.0
26-Jan-2012,Upgrades,St. Jude Medical,STJ,Canaccord Genuity,Hold &#187; Buy,$42 &#187; $50,50,,0.0
26-Jan-2012,Upgrades,Dover,DOV,Stifel,Hold &#187; Buy,$76,76,,0.0
26-Jan-2012,Upgrades,Atlas Air Worldwide,AAWW,FBR Capital,Mkt Perform &#187; Outperform,$42 &#187; $56,56,,0.0
26-Jan-2012,Downgrades,Macerich,MAC,Barclays,Overweight &#187; Equal Weight,$47 &#187; $55,55,,0.0
26-Jan-2012,Downgrades,Excel Trust,EXL,Barclays,Overweight &#187; Equal Weight,$12 &#187; $13,13,,0.0
26-Jan-2012,Downgrades,Apollo Commercial Real Estate,ARI,Barclays,Overweight &#187; Equal Weight,$14 &#187; $14,14,,0.0
26-Jan-2012,Downgrades,Buckeye Tech,BKI,UBS,Buy &#187; Neutral,$35 &#187; $36,36,,0.0
26-Jan-2012,Downgrades,Zimmer Hldgs,ZMH,Standpoint Research,Buy &#187; Hold,,,,0.0
26-Jan-2012,Downgrades,HCA,HCA,Auriga,Buy &#187; Hold,,,,0.0
26-Jan-2012,Downgrades,Silicon Labs,SLAB,Miller Tabak,Buy &#187; Hold,$44 &#187; $49,49,,0.0
26-Jan-2012,Downgrades,Indiana Community Bancorp,INCB,Hilliard Lyons,Neutral &#187; Underperform,,,,0.0
26-Jan-2012,Downgrades,General Dynamics,GD,Standpoint Research,Buy &#187; Hold,,,,0.0
26-Jan-2012,Downgrades,Inhibitex,INHX,Canaccord Genuity,Buy &#187; Hold,$26,26,,0.0
26-Jan-2012,Downgrades,WesBanco Inc,WSBC,Stifel,Buy &#187; Hold,,,,0.0
26-Jan-2012,Downgrades,Suntech Power,STP,Stifel,Hold &#187; Sell,,,,0.0
26-Jan-2012,Downgrades,Hologic,HOLX,Stifel,Buy &#187; Hold,,,,0.0
26-Jan-2012,Downgrades,Global Payment,GPN,Stifel,Buy &#187; Hold,,,,0.0
26-Jan-2012,Downgrades,Enterprises Finl,EFSC,Stifel,Buy &#187; Hold,,,,0.0
26-Jan-2012,Downgrades,Southern Copper,SCCO,Cowen,Hold &#187; Sell,,,,0.0
26-Jan-2012,Downgrades,Vale S.A.,VALE,Cowen,Buy &#187; Hold,,,,0.0
26-Jan-2012,Downgrades,Reliance Steel,RS,Cowen,Buy &#187; Hold,,,,0.0
26-Jan-2012,Downgrades,General Dynamics,GD,Oppenheimer,Outperform &#187; Perform,,,,0.0
26-Jan-2012,Downgrades,Assoc Banc-Corp,ASBC,Robert W. Baird,Outperform &#187; Neutral,$14,14,,0.0
26-Jan-2012,Downgrades,BASF AG,BASFY,HSBC Securities,Overweight &#187; Neutral,,,,0.0
26-Jan-2012,Coverage Initiated,American Intl,AIG,William Blair,Mkt Perform,,,,0.0
26-Jan-2012,Coverage Initiated,CareFusion,CFN,Auriga,Buy,$28,28,,0.0
26-Jan-2012,Coverage Initiated,School Specialty,SCHS,Dougherty &amp; Company,Buy,$8.50,8.50,,0.0
26-Jan-2012,Coverage Initiated,Powell Inds,POWL,Rodman &amp; Renshaw,Mkt Perform,,,,0.0
26-Jan-2012,Coverage Initiated,Met-Pro Corp,MPR,Boenning &amp; Scattergood,Outperform,$12,12,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Arctic Cat,ACAT,Feltl &amp; Co.,Buy,$30 &#187; $37,37,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Cimarex,XEC,Barclays,Overweight,$90 &#187; $73,73,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Devon Energy,DVN,Barclays,Overweight,$85 &#187; $77,77,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Jones Lang LaSalle,JLL,Barclays,Overweight,$84 &#187; $94,94,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Lam Research,LRCX,Barclays,Overweight,$46 &#187; $52,52,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Southwestern Energy,SWN,Barclays,Equal Weight,$42 &#187; $30,30,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Rockwell Automation,ROK,Barclays,Overweight,$91 &#187; $97,97,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Public Storage,PSA,Barclays,Overweight,$128 &#187; $141,141,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,ProLogis,PLD,Barclays,Overweight,$32 &#187; $40,40,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Post Properties,PPS,Barclays,Equal Weight,$39 &#187; $44,44,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Plains Exploration,PXP,Barclays,Overweight,$55 &#187; $51,51,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Ultra Petroleum,UPL,Barclays,Equal Weight,$35 &#187; $23,23,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,WPX Energy,WPX,Barclays,Overweight,$29 &#187; $20,20,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,W.W. Grainger,GWW,Barclays,Overweight,$195 &#187; $211,211,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Boston Properties,BXP,Barclays,Overweight,$104 &#187; $114,114,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Bill Barrett,BBG,Barclays,Overweight,$53 &#187; $40,40,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,AvalonBay,AVB,Barclays,Equal Weight,$131 &#187; $148,148,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Apt Inv &amp; Mgt,AIV,Barclays,Underweight,$23 &#187; $25,25,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Apache,APA,Barclays,Overweight,$137 &#187; $131,131,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Anadarko Petro,APC,Barclays,Overweight,$104 &#187; $102,102,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Alexandria RE,ARE,Barclays,Overweight,$78 &#187; $86,86,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Air Products,APD,Barclays,Overweight,$97 &#187; $101,101,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Gilead Sciences,GILD,Brean Capital,Buy,$52 &#187; $60,60,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,US Airways,LCC,UBS,Buy,$10 &#187; $14,14,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Silicon Labs,SLAB,UBS,Neutral,$43 &#187; $48,48,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,SanDisk,SNDK,UBS,Buy,$62 &#187; $60,60,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Rockwell Automation,ROK,UBS,Neutral,$80 &#187; $83,83,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Occidental Petro,OXY,UBS,Buy,$110 &#187; $114,114,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Molex,MOLX,UBS,Neutral,$24 &#187; $26,26,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,MeadWestvaco,MWV,UBS,Buy,$39 &#187; $36,36,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Hess,HES,UBS,Buy,$71 &#187; $68,68,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Citrix Systems,CTXS,UBS,Neutral,$79 &#187; $75,75,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Integrated Silicon,ISSI,Needham,Buy,$10 &#187; $13,13,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Textron,TXT,RBC Capital Mkts,Outperform,$23 &#187; $28,28,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,SanDisk,SNDK,RBC Capital Mkts,Top Pick,$73 &#187; $67,67,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Polaris Inds,PII,RBC Capital Mkts,Outperform,$64 &#187; $73,73,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,NuVasive,NUVA,RBC Capital Mkts,Sector Perform,$16 &#187; $18,18,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Molex,MOLX,RBC Capital Mkts,Sector Perform,$26 &#187; $28,28,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Marchex,MCHX,RBC Capital Mkts,Sector Perform,$10 &#187; $6,6,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,LM Ericsson,ERIC,RBC Capital Mkts,Sector Perform,$16 &#187; $11,11,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,iGATE,IGTE,RBC Capital Mkts,Outperform,$20 &#187; $23,23,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Cullen/Frost Bnkrs,CFR,RBC Capital Mkts,Sector Perform,$50 &#187; $58,58,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Corning,GLW,RBC Capital Mkts,Outperform,$18 &#187; $16,16,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Continental Resources,CLR,RBC Capital Mkts,Sector Perform,$80 &#187; $82,82,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,BankUnited,BKU,RBC Capital Mkts,Outperform,$31 &#187; $27,27,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,American Axle,AXL,RBC Capital Mkts,Sector Perform,$11 &#187; $13,13,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Allied Nevada,ANV,RBC Capital Mkts,Outperform,$61 &#187; $58,58,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Steel Dynamics,STLD,Longbow,Buy,$15 &#187; $18,18,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Coherent,COHR,Longbow,Buy,$65 &#187; $70,70,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Parametric,PMTC,Brigantine,Buy,$25 &#187; $27,27,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Mellanox Tech,MLNX,Needham,Buy,$39 &#187; $42,42,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,United Rentals,URI,Oppenheimer,Outperform,$39 &#187; $44,44,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Netflix,NFLX,Oppenheimer,Outperform,$90 &#187; $130,130,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Delta Air Lines,DAL,Cowen,Buy,$10 &#187; $14,14,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,RPC,RES,Cowen,Hold,$22 &#187; $17,17,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Cullen/Frost Bnkrs,CFR,FBR Capital,Mkt Perform,$45 &#187; $53,53,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Texas Capital,TCBI,Wunderlich,Hold,$29 &#187; $32,32,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,First Commonwealth,FCF,FBR Capital,Outperform,$6 &#187; $7.50,7.50,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,First Cash,FCFS,FBR Capital,Outperform,$58 &#187; $50,50,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,TE Connectivity,TEL,Longbow,Buy,$48 &#187; $46,46,,0.0
26-Jan-2012,Coverage Reit/Price Tgt Changed*,Apple,AAPL,FBR Capital,Outperform,$500 &#187; $525,525,,0.0
25-Jan-2012,Upgrades,Alkermes,ALKS,MKM Partners,Neutral &#187; Buy,$19 &#187; $20,20,22.02,10.1
25-Jan-2012,Upgrades,Regions Fincl,RF,RBC Capital Mkts,Sector Perform &#187; Outperform,$4 &#187; $7,7,7.61,8.7143
25-Jan-2012,Upgrades,Illumina,ILMN,Robert W. Baird,Neutral &#187; Outperform,$33 &#187; $60,60,52.06,-13.2333
25-Jan-2012,Upgrades,Terex,TEX,KeyBanc Capital Mkts,Hold &#187; Buy,$28,28,32.01,14.3214
25-Jan-2012,Upgrades,Brinker,EAT,KeyBanc Capital Mkts,Hold &#187; Buy,$31,31,32.38,4.4516
25-Jan-2012,Upgrades,Starbucks,SBUX,Oppenheimer,Perform &#187; Outperform,$56,56,55.86,-0.25
25-Jan-2012,Upgrades,CSX,CSX,Robert W. Baird,Neutral &#187; Outperform,$26,26,21.72,-16.4615
25-Jan-2012,Downgrades,Kimberly-Clark,KMB,UBS,Buy &#187; Neutral,$77 &#187; $75,75,83.44,11.2533
25-Jan-2012,Downgrades,BCE Inc,BCE,RBC Capital Mkts,Outperform &#187; Sector Perform,$43 &#187; $43,43,42.44,-1.3023
25-Jan-2012,Downgrades,NVIDIA,NVDA,JMP Securities,Mkt Perform &#187; Mkt Underperform,$12.50,12.50,12.14,-2.88
25-Jan-2012,Downgrades,Trustmark,TRMK,BB&amp;T Capital Mkts,Buy &#187; Hold,,,22.26,0.0
25-Jan-2012,Downgrades,FactSet,FDS,Brigantine,Buy &#187; Hold,$105 &#187; $92,92,92.28,0.30435
25-Jan-2012,Downgrades,Baker Hughes,BHI,Global Hunter Securities,Buy &#187; Accumulate,$71 &#187; $60,60,44.92,-25.1333
25-Jan-2012,Downgrades,Oracle,ORCL,Macquarie,Outperform &#187; Neutral,,,35.01,0.0
25-Jan-2012,Downgrades,SandRidge Mississippian Trust I,SDT,Wunderlich,Buy &#187; Hold,$27.75 &#187; $27,27,15.3,-43.3333
25-Jan-2012,Downgrades,Alliant Tech,ATK,KeyBanc Capital Mkts,Buy &#187; Hold,,,65.55,0.0
25-Jan-2012,Downgrades,McDonald's,MCD,Oppenheimer,Outperform &#187; Perform,,,90.75,0.0
25-Jan-2012,Downgrades,Potash,POT,Cowen,Hold &#187; Sell,$41,41,42.07,2.6098
25-Jan-2012,Downgrades,FirstEnergy,FE,FBR Capital,Outperform &#187; Mkt Perform,$48.50 &#187; $40.50,40.50,37.67,-6.9877
25-Jan-2012,Downgrades,Siemens AG,SI,HSBC Securities,Overweight &#187; Neutral,,,103.9,0.0
25-Jan-2012,Coverage Initiated,First Majestic Silver,AG,GARP Research,Buy,,,17.41,0.0
25-Jan-2012,Coverage Initiated,Zynga,ZNGA,Barclays,Overweight,$11,11,2.49,-77.3636
25-Jan-2012,Coverage Initiated,Inergy Midstream,NRGM,Barclays,Overweight,$23,23,21.88,-4.8696
25-Jan-2012,Coverage Initiated,Inergy Midstream,NRGM,Stifel,Buy,$21,21,21.88,4.1905
25-Jan-2012,Coverage Initiated,Bonanza Creek Energy,BCEI,Stifel,Buy,$22,22,32.05,45.6818
25-Jan-2012,Coverage Initiated,Riverbed Technology,RVBD,Northland Capital,Outperform,$35,35,20.11,-42.5429
25-Jan-2012,Coverage Initiated,Mid-Con Energy Partners,MCEP,Oppenheimer,Outperform,$24.50,24.50,19.56,-20.1633
25-Jan-2012,Coverage Initiated,Inergy Midstream,NRGM,Robert W. Baird,Outperform,$24,24,21.88,-8.8333
25-Jan-2012,Coverage Resumed,Inergy,NRGY,Barclays,Equal Weight,$24,24,11.32,-52.8333
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Silicon Labs,SLAB,Needham,Buy,$45 &#187; $50,50,42.81,-14.38
25-Jan-2012,Coverage Reit/Price Tgt Changed*,URS,URS,Barclays,Equal Weight,$52 &#187; $44,44,40.91,-7.0227
25-Jan-2012,Coverage Reit/Price Tgt Changed*,TCF Financial,TCB,Barclays,Overweight,$22 &#187; $15,15,12.69,-15.4
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Signature Bank,SBNY,Barclays,Equal Weight,$60 &#187; $65,65,74.93,15.2769
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Peabody Energy,BTU,Barclays,Overweight,$50 &#187; $47,47,25.26,-46.2553
25-Jan-2012,Coverage Reit/Price Tgt Changed*,EMC,EMC,Barclays,Overweight,$31 &#187; $34,34,24.96,-26.5882
25-Jan-2012,Coverage Reit/Price Tgt Changed*,CB&amp;I,CBI,Barclays,Overweight,$52 &#187; $54,54,50.94,-5.6667
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Baker Hughes,BHI,Barclays,Overweight,$93 &#187; $85,85,44.92,-47.1529
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Apple,AAPL,Barclays,Overweight,$555 &#187; $630,630,426.55,-32.2937
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Apple,AAPL,UBS,Buy,$510 &#187; $550,550,426.55,-22.4455
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Waters,WAT,RBC Capital Mkts,Outperform,$85 &#187; $92,92,92.61,0.66304
25-Jan-2012,Coverage Reit/Price Tgt Changed*,McDonald's,MCD,RBC Capital Mkts,Outperform,$100 &#187; $115,115,90.75,-21.087
25-Jan-2012,Coverage Reit/Price Tgt Changed*,KLA-Tencor,KLAC,RBC Capital Mkts,Underperform,$32 &#187; $44,44,54.34,23.5
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Harley-Davidson,HOG,RBC Capital Mkts,Outperform,$44 &#187; $52,52,52.96,1.8462
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Fusion-io,FIO,RBC Capital Mkts,Sector Perform,$25 &#187; $28,28,21.08,-24.7143
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Apple,AAPL,RBC Capital Mkts,Outperform,$525 &#187; $600,600,426.55,-28.9083
25-Jan-2012,Coverage Reit/Price Tgt Changed*,II-VI,IIVI,Longbow,Buy,$24 &#187; $27,27,17.6,-34.8148
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Ashland,ASH,Longbow,Buy,$70 &#187; $85,85,84.82,-0.21176
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Apple,AAPL,Canaccord Genuity,Buy,$560 &#187; $650,650,426.55,-34.3769
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Tempur Sealy Int'l,TPX,Stifel,Buy,$75 &#187; $80,80,40.79,-49.0125
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Stryker,SYK,Stifel,Buy,$59 &#187; $61,61,62.53,2.5082
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Norfolk Southern,NSC,Stifel,Buy,$88 &#187; $94,94,67.46,-28.234
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Marten Transport,MRTN,Stifel,Buy,$21 &#187; $23,23,13.6,-40.8696
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Bankrate,RATE,Stifel,Buy,$24 &#187; $26,26,12.77,-50.8846
25-Jan-2012,Coverage Reit/Price Tgt Changed*,CA Tech,CA,Collins Stewart,Neutral,$25 &#187; $28,28,24,-14.2857
25-Jan-2012,Coverage Reit/Price Tgt Changed*,NVIDIA,NVDA,Oppenheimer,Outperform,$25 &#187; $20,20,12.14,-39.3
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Apple,AAPL,Oppenheimer,Outperform,$460 &#187; $510,510,426.55,-16.3627
25-Jan-2012,Coverage Reit/Price Tgt Changed*,DISH Network,DISH,Collins Stewart,Buy,$37 &#187; $35,35,37.73,7.8
25-Jan-2012,Coverage Reit/Price Tgt Changed*,DIRECTV,DTV,Collins Stewart,Buy,$59 &#187; $68,68,53.65,-21.1029
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Time Warner Cable,TWC,Collins Stewart,Buy,$85 &#187; $96,96,98.68,2.7917
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Comcast,CMCSA,Collins Stewart,Buy,$32 &#187; $36,36,39.22,8.9444
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Cablevision,CVC,Collins Stewart,Buy,$27 &#187; $30,30,14.63,-51.2333
25-Jan-2012,Coverage Reit/Price Tgt Changed*,EMC,EMC,Brean Capital,Buy,$28 &#187; $31,31,24.96,-19.4839
25-Jan-2012,Coverage Reit/Price Tgt Changed*,OSI Systems,OSIS,The Benchmark Company,Buy,$64 &#187; $66,66,59.88,-9.2727
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Comcast,CMCSA,Brean Capital,Buy,$29 &#187; $32,32,39.22,22.5625
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Peabody Energy,BTU,Brean Capital,Buy,$51 &#187; $48,48,25.26,-47.375
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Peabody Energy,BTU,Cowen,Buy,$64 &#187; $48,48,25.26,-47.375
25-Jan-2012,Coverage Reit/Price Tgt Changed*,RF Micro Device,RFMD,Sterne Agee,Buy,$9 &#187; $8,8,5.13,-35.875
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Crane,CR,FBR Capital,Outperform,$52 &#187; $55,55,47.83,-13.0364
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Public Service,PEG,FBR Capital,Mkt Perform,$29.50 &#187; $34.50,34.50,29.21,-15.3333
25-Jan-2012,Coverage Reit/Price Tgt Changed*,PPL Corp,PPL,FBR Capital,Outperform,$27.50 &#187; $31,31,28.19,-9.0645
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Entergy,ETR,FBR Capital,Outperform,$78 &#187; $74,74,60.62,-18.0811
25-Jan-2012,Coverage Reit/Price Tgt Changed*,NVIDIA,NVDA,FBR Capital,Mkt Perform,$20 &#187; $17,17,12.14,-28.5882
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Carnival,CCL,HSBC Securities,Overweight,$38 &#187; $36,36,38.03,5.6389
25-Jan-2012,Coverage Reit/Price Tgt Changed*,EMC,EMC,Needham,Buy,$32 &#187; $34,34,24.96,-26.5882
25-Jan-2012,Coverage Reit/Price Tgt Changed*,CA Tech,CA,Needham,Buy,$25 &#187; $32,32,24,-25
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Super Micro Computer,SMCI,Needham,Buy,$19 &#187; $21,21,12.4,-40.9524
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Apple,AAPL,ISI Group,Buy,$525 &#187; $550,550,426.55,-22.4455
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Apple,AAPL,BTIG Research,Buy,$580 &#187; $600,600,426.55,-28.9083
25-Jan-2012,Coverage Reit/Price Tgt Changed*,Baker Hughes,BHI,FBR Capital,Mkt Perform,$70 &#187; $60,60,44.92,-25.1333
25-Jan-2012,Coverage Reit/Price Tgt Changed*,EMC,EMC,Ticonderoga,Buy,$27 &#187; $29,29,24.96,-13.931
24-Jan-2012,Upgrades,Bed Bath &amp; Beyond,BBBY,Deutsche Bank,Hold &#187; Buy,$65 &#187; $70,70,58.99,-15.7286
24-Jan-2012,Upgrades,Western Digital,WDC,Needham,Hold &#187; Buy,$41,41,46.99,14.6098
24-Jan-2012,Downgrades,Inhibitex,INHX,Deutsche Bank,Buy &#187; Hold,$15 &#187; $26,26,,0.0
24-Jan-2012,Downgrades,Molson Coors Brewing,TAP,UBS,Buy &#187; Neutral,$46 &#187; $45,45,44.31,-1.5333
24-Jan-2012,Downgrades,First Horizon,FHN,Compass Point,Buy &#187; Neutral,,,9.96,0.0
24-Jan-2012,Downgrades,Interdigital Comm,IDCC,Dougherty &amp; Company,Buy &#187; Neutral,$68 &#187; $38,38,44.14,16.1579
24-Jan-2012,Downgrades,Cummins,CMI,Standpoint Research,Buy &#187; Hold,,,113.38,0.0
24-Jan-2012,Downgrades,Omega Health,OHI,JMP Securities,Mkt Outperform &#187; Mkt Perform,,,24.03,0.0
